route,pageviews,sessions,pages_per_session,probability,
/product/42215-merlin-slip-on-leather,2277,158,14.41139,0.02%
/product/72248-carolina-bruno-lo-6-inch,1687,157,10.74522,0.02%
/product/58218-dockers-director-ii-brown,2304,156,14.76923,0.02%
/product/42233-cole-haan-chester-loafer,2127,154,13.81169,0.02%
/product/m37717-mozo-mavi,2658,152,17.48684,0.02%
/product/37553-liberty,4990,149,33.48993,0.02%
/product/42334-cole-haan-chester-sneaker,3109,144,21.59028,0.02%
/product/25980-galley-ii,1481,142,10.42958,0.02%
/product/2065-guardian-iv-steel-toe,1553,141,11.01418,0.02%
/product/72224-bridgetown-textile-nano-composite-toe,1311,141,9.297872,0.02%
/product/71183-defender-6-inch-nano-composite-toe,1368,140,9.771429,0.02%
/product/71237-moxie-low-aluminum-toe,3383,139,24.33813,0.02%
/product/21945-new-balance-510-v3,2099,138,15.21014,0.02%
/product/77610-bronco-iii-composite-toe,1542,138,11.17391,0.02%
/product/78329-defender-mid-nano-composite-toe,1339,138,9.702899,0.02%
/catalog/men-steel-toe,1721,136,12.65441,0.02%
/product/72105-mammoth-iv-composite-toe,1192,136,8.764706,0.02%
/product/53778-the-bronson,1160,136,8.529412,0.02%
/product/72227-pearl-ii-nano-composite-toe,2053,135,15.20741,0.02%
/subscribe,2804,134,20.92537,0.02%
/product/72221-redrock-8-inch-composite-toe,1266,133,9.518797,0.01%
/product/78506-fargo-composite-toe,1233,133,9.270677,0.01%
/product/37409-yogi,1022,133,7.684211,0.01%
/product/22211-heather-ii,5872,131,44.82443,0.01%
/quick-order-form,3125,130,24.03846,0.01%
/product/64811-pike-soft-toe,1339,130,10.3,0.01%
/product/76525-dewalt-explorer-steel-toe,1184,128,9.25,0.01%
/product/22212-heather-ii,5639,127,44.40157,0.01%
/product/28740-bridgetown,2245,127,17.67717,0.01%
/catalog/men-mozo,1764,127,13.88976,0.01%
/product/20503-new-balance-rush-v3,3574,125,28.592,0.01%
/product/42106-cole-haan-malorie-textile-wingtip-oxford,3107,123,25.26016,0.01%
/catalog/men-clogs,1439,123,11.69919,0.01%
/product/g7014-crewguard-stretch,1110,121,9.173554,0.01%
/product/72205-heather-ii-nano-composite-toe,1735,119,14.57983,0.01%
/catalog/women-safety-toe,1343,118,11.38136,0.01%
/product/78079-bridgetown-aluminum-toe,1458,117,12.46154,0.01%
/product/63206-defender-mid-soft-toe,1493,115,12.98261,0.01%
/product/76747-burren-composite-toe,1288,115,11.2,0.01%
/product/71063-piston-mid-aluminum-toe,1361,114,11.9386,0.01%
/page/about-sfc,1329,113,11.76106,0.01%
/product/72469-redrock-8-inch-composite-toe,1272,113,11.25664,0.01%
/product/58334-dockers-partner-ii,1625,112,14.50893,0.01%
/product/62107-pike-chill-soft-toe,1444,110,13.12727,0.01%
/catalog/women-hospitality,1111,110,10.1,0.01%
/product/58424-dockers-walbrook,1067,105,10.1619,0.01%
/product/68594-zinc,2048,100,20.48,0.01%
/product/49166-arden,1098,99,11.09091,0.01%
/product/71056-safety-jogger-advance-81-steel-toe-esd,1453,98,14.82653,0.01%
/catalog/men-composite-toe,1551,96,16.15625,0.01%
/product/42226-cole-haan-malorie-wingtip-oxford,2186,95,23.01053,0.01%
/product/72214-puma-safety-airtwist-low-composite-toe,1959,94,20.84043,0.01%
/catalog/men-ace-work-boots,1336,93,14.36559,0.01%
/product/42153-cole-haan-malorie-leather-wingtip-oxford,2026,92,22.02174,0.01%
/product/73695-safety-jogger-gusto-81-steel-toe-esd,1808,92,19.65217,0.01%
/product/72135-sentry-steel-toe,1395,92,15.16304,0.01%
/product/29070-pearl,2292,88,26.04545,0.01%
/product/79333-cade-steel-toe,2717,85,31.96471,0.01%
/product/2063-guardian-iv-steel-toe,1233,85,14.50588,0.01%
/catalog/mens-insoles,1433,84,17.05952,0.01%
/product/22216-heather-ii,4265,79,53.98734,0.01%
/product/42229-zinc-patriotic-ii,1930,79,24.43038,0.01%
/product/52204-cole-haan-candace-bow-loafer,2073,78,26.57692,0.01%
/product/55269-riley,1804,75,24.05333,0.01%
/product/22240-mozo-nautical-cayman,1613,73,22.09589,0.01%
/product/22030-mozo-nautical-cayman,1521,73,20.83562,0.01%
/product/42234-cole-haan-chester-loafer,1268,73,17.36986,0.01%
/page/public-service-sub-categories,2707,71,38.12676,0.01%
/product/22248-everlight,3841,69,55.66667,0.01%
/product/22009-mozo-nautical-cayman,2037,69,29.52174,0.01%
/product/72217-puma-airtwist-low-composite-toe,1760,69,25.50725,0.01%
/product/m42168-mozo-mavi-ii,1127,69,16.33333,0.01%
/product/76797-pearl-aluminum-toe,1081,69,15.66667,0.01%
/product/73712-redrock-composite-toe,2452,67,36.59701,0.01%
/product/42219-merlin-canvas,1435,60,23.91667,0.01%
/product/52206-cole-haan-candace-bow-loafer,1987,58,34.25862,0.01%
/product/76280-moxie-mid-aluminum-toe,1030,52,19.80769,0.01%
/product/42335-cole-haan-chester-sneaker,1940,50,38.8,0.01%
/product/72213-puma-airtwist-low-composite-toe,1331,50,26.62,0.01%
/product/m51038-mozo-mavi-ii,1224,48,25.5,0.01%
/product/22209-everlight-slip-on,1253,44,28.47727,0.00%
/product/72215-puma-airtwist-low-composite-toe,1044,44,23.72727,0.00%
/product/72213-puma-safety-airtwist-low-composite-toe,1303,42,31.02381,0.00%
/product/m51093-mozo-mavi-ii,1106,42,26.33333,0.00%
/product/72217-puma-safety-airtwist-low-composite-toe,1697,33,51.42424,0.00%
/product/72491-pearl-aluminum-toe,1190,31,38.3871,0.00%
/product/22202,998,,,
/product/52212,987,,,
/product/64024-defender-low-soft-toe,987,,,
/product/22227,979,,,
/product/77001-piston-low-aluminum-toe,970,,,
/catalog/men-hospitality,962,,,
/catalog/women-insoles,960,,,
/product/52107-cole-haan-eila-ballet-flat,958,,,
/product/22126,945,,,
/product/72455-piston-low-csa-nano-composite-toe,943,,,
/catalog/women-dansko,938,,,
/catalog/women-puma,938,,,
/product/22224,928,,,
/reports/sfc/index.cfm,923,,,
/product/72215-puma-safety-airtwist-low-composite-toe,902,,,
/product/32002-andy,901,,,
/product/25878-entree-ii,900,,,
/product/77366-dewalt-halogen-aluminum-toe,899,,,
/catalog/women-mozo,889,,,
/product/49781,880,,,
/product/72250,872,,,
/product/76033-bridgetown-textile-aluminum-toe,863,,,
/product/29167,863,,,
/product/22220,861,,,
/catalog/men-dewalt,860,,,
/product/38649,858,,,
/product/62108-sentry-soft-toe,857,,,
/product/72126-sentry-steel-toe,851,,,
/product/73710-voyager-ii-csa-steel-toe,850,,,
/product/52203,848,,,
/product/75738,845,,,
/product/n2114-sfc-comfort-insole-with-gel,845,,,
/product/42151,841,,,
/catalog/womens-socks,840,,,
/product/52109-cole-haan-addalie-pump,837,,,
/product/29464,837,,,
/product/72308-burren-composite-toe,824,,,
/catalog/men-puma,823,,,
/product/22150,815,,,
/product/72515-pike-chill-composite-toe,809,,,
/catalog/men-dockers,804,,,
/product/38960,803,,,
/product/42336-cole-haan-malorie-leather-wingtip-oxford,799,,,
/product/42231,785,,,
/catalog/women-steel-toe,781,,,
/product/23809,778,,,
/product/77365-dewalt-boron-aluminum-toe,777,,,
/product/60970,775,,,
/product/a2113,775,,,
/product/21076,765,,,
/product/35365,757,,,
/product/72229-senator-nano-composite-toe,756,,,
/catalog/women-supermarkets,752,,,
/product/77282,749,,,
/product/32440,747,,,
/product/m22021,738,,,
/product/78506,736,,,
/catalog/women-industrial,735,,,
/product/99228,732,,,
/product/42228-cole-haan-malorie-knit-ballet-flat,732,,,
/product/42174,732,,,
/catalog/new-balance,731,,,
/product/72209,731,,,
/product/m43803,726,,,
/product/a2113-yaktrax-diamond-grip-ice-cleats,719,,,
/catalog/mats,715,,,
/product/60002-piston-low-soft-toe,715,,,
/product/24078,714,,,
/product/n0090-powerstep-pinnacle-neutral-arch-supporting-insoles,711,,,
/product/49281,710,,,
/product/73624,706,,,
/product/42224,705,,,
/product/41905-lila-juniper,702,,,
/product/42045,694,,,
/product/M30911,693,,,
/product/22247,691,,,
/catalog/men-supermarkets,689,,,
/catalog/ace-work-boots,682,,,
/product/71237,682,,,
/product/52001,681,,,
/product/22229,681,,,
/product/m33839,678,,,
/product/37553,677,,,
/product/51379,677,,,
/product/72002,676,,,
/product/57496,673,,,
/product/25770,672,,,
/product/46198,671,,,
/product/71210-piston-mid-csa-nano-composite-toe,671,,,
